candidate_id,doc_id,source_pdf,page_idx,figure_count,mode,figure_family,difficulty,classification_confidence,classification_reason,overlay_path,figures_path,page_dir
c_0321,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,15,1,agfc,route_map_or_flow,control,0.6,raster_single=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_015/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_015/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_015
c_0322,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,16,1,agfc,route_map_or_flow,hard,0.65,vector=1;raster=1;flow_keyword_detected;dense_page_with_caption;atoms=43,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_016/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_016/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_016
c_0323,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,17,1,agfc,route_map_or_flow,hard,0.65,vector=1;raster=1;flow_keyword_detected;dense_page_with_caption;atoms=62,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_017/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_017/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_017
c_0324,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,18,1,agfc,route_map_or_flow,hard,0.65,vector=2;raster=2;flow_keyword_detected;dense_page_with_caption;atoms=44,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_018/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_018/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_018
c_0325,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,19,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_019/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_019/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_019
c_0326,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,20,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_020/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_020/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_020
c_0327,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,21,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_021/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_021/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_021
c_0328,22_2506_02073v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2506_02073v1.pdf,22,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_022/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_022/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/22_2506_02073v1/pages/page_022
c_0329,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,0,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_000
c_0330,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,1,1,agfc,route_map_or_flow,hard,0.7,vector_only=2;flow_keyword_detected;dense_page_with_caption;atoms=49,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_001
c_0331,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,2,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_002
c_0332,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,3,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_003
c_0333,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,4,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_004
c_0334,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,5,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_005
c_0335,23_2602_04142v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_04142v2.pdf,6,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/23_2602_04142v2/pages/page_006
c_0336,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,0,1,agfc,route_map_or_flow,stress,0.65,raster_multi_panel=18;figs=1;flow_keyword_detected;many_panels=18,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_000
c_0337,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,1,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_001
c_0338,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,2,1,agfc,route_map_or_flow,stress,0.65,vector=13;raster=14;flow_keyword_detected;dense_page_with_caption;atoms=104;very_dense_page;atoms=104;many_panels=11,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_002
c_0339,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,3,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_003
c_0340,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,4,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_004
c_0341,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,5,2,agfc,route_map_or_flow,hard,0.65,vector=5;raster=2;flow_keyword_detected;multi_figure_page=2,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_005
c_0342,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,6,1,agfc,route_map_or_flow,control,0.7,vector_only=4;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_006
c_0343,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,7,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_007
c_0344,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_008
c_0345,24_2602_14035v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2602_14035v1.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/24_2602_14035v1/pages/page_009
c_0346,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,0,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_000
c_0347,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,1,1,agfc,compound_multi_panel,control,0.65,raster_multi_panel=3;figs=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_001
c_0348,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,2,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_002
c_0349,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,3,1,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=6;figs=1;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_003
c_0350,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,4,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_004
c_0351,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,5,1,agfc,mixed_vector_raster,hard,0.65,vector=29;raster=3;dense_page_with_caption;atoms=45,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_005
c_0352,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,6,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_006
c_0353,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,7,1,agfc,compound_multi_panel,control,0.65,raster_multi_panel=4;figs=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_007
c_0354,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_008
c_0355,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_009
c_0356,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,10,2,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=8;figs=2;multi_figure_page=2;many_panels=8,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_010
c_0357,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,11,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_011/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_011/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_011
c_0358,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,12,1,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=9;figs=1;many_panels=9,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_012/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_012/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_012
c_0359,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,13,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_013/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_013/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_013
c_0360,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,14,1,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=8;figs=1;many_panels=8,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_014/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_014/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_014
c_0361,25_1801_08163v2,data/private/journalmix_v1/source_pdfs/vector_dominant/1801_08163v2.pdf,15,1,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=8;figs=1;many_panels=8,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_015/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_015/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/25_1801_08163v2/pages/page_015
c_0362,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,0,1,agfc,compound_multi_panel,hard,0.65,vector=2;raster=3;high_panel_count=4;dense_page_with_caption;atoms=59,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_000
c_0363,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,1,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_001
c_0364,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,2,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_002
c_0365,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,3,1,agfc,compound_multi_panel,control,0.65,raster_multi_panel=3;figs=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_003
c_0366,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,4,1,agfc,vector_dominant,hard,0.7,vector_only=3;dense_page_with_caption;atoms=58,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_004
c_0367,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,5,1,agfc,vector_dominant,hard,0.7,vector_only=5;dense_page_with_caption;atoms=51,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_005
c_0368,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,6,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_006
c_0369,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,7,1,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=22;figs=1;dense_page_with_caption;atoms=102;very_dense_page;atoms=102;many_panels=22,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_007
c_0370,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_008
c_0371,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_009
c_0372,26_2001_03271v2,data/private/journalmix_v1/source_pdfs/vector_dominant/2001_03271v2.pdf,10,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/26_2001_03271v2/pages/page_010
